#  x(m)            y(m)            z(m)            Bx(T)           By(T)           Bz(T)
  1.95547967E+00 -3.13271242E-05  1.08621154E-01  3.86747501E-05  2.41412800E+00  0.00000000E+00
  1.95438138E+00 -3.17761088E-05  1.07980074E-01  3.92731449E-05  2.41548465E+00  0.00000000E+00
  1.95328840E+00 -3.21929385E-05  1.07321139E-01  3.98328589E-05  2.41683626E+00  0.00000000E+00
  1.95220091E+00 -3.25783065E-05  1.06644513E-01  4.03546030E-05  2.41818257E+00  0.00000000E+00
  1.95111911E+00 -3.29329286E-05  1.05950361E-01  4.08391209E-05  2.41952333E+00  0.00000000E+00
  1.95004318E+00 -3.32575413E-05  1.05238847E-01  4.12871856E-05  2.42085830E+00  0.00000000E+00
  1.94897331E+00 -3.35528989E-05  1.04510136E-01  4.16995974E-05  2.42218720E+00  0.00000000E+00
  1.94790968E+00 -3.38197720E-05  1.03764391E-01  4.20771813E-05  2.42350980E+00  0.00000000E+00
  1.94685249E+00 -3.40589452E-05  1.03001776E-01  4.24207846E-05  2.42482583E+00  0.00000000E+00
  1.94580191E+00 -3.42712157E-05  1.02222455E-01  4.27312753E-05  2.42613504E+00  0.00000000E+00
  1.94475815E+00 -3.44574909E-05  1.01426589E-01  4.30096639E-05  2.42743717E+00  0.00000000E+00
  1.94372139E+00 -3.46186693E-05  1.00614339E-01  4.32569544E-05  2.42873193E+00  0.00000000E+00
  1.94269185E+00 -3.47555357E-05  9.97858596E-02  4.34740146E-05  2.43001905E+00  0.00000000E+00
  1.94166974E+00 -3.48688698E-05  9.89413090E-02  4.36617105E-05  2.43129824E+00  0.00000000E+00
  1.94065524E+00 -3.49594451E-05  9.80808434E-02  4.38209055E-05  2.43256922E+00  0.00000000E+00
  1.93964859E+00 -3.50280282E-05  9.72046193E-02  4.39524592E-05  2.43383170E+00  0.00000000E+00
  1.93864996E+00 -3.50753783E-05  9.63127929E-02  4.40572270E-05  2.43508540E+00  0.00000000E+00
  1.93765958E+00 -3.51022464E-05  9.54055205E-02  4.41360584E-05  2.43633002E+00  0.00000000E+00
  1.93667765E+00 -3.51093748E-05  9.44829579E-02  4.41897975E-05  2.43756528E+00  0.00000000E+00
  1.93570438E+00 -3.50974969E-05  9.35452611E-02  4.42192811E-05  2.43879090E+00  0.00000000E+00
  1.93473996E+00 -3.50673253E-05  9.25925759E-02  4.42253253E-05  2.44000657E+00  0.00000000E+00
  1.93378462E+00 -3.50194582E-05  9.16250538E-02  4.42086057E-05  2.44121200E+00  0.00000000E+00
  1.93283855E+00 -3.49544038E-05  9.06428403E-02  4.41696887E-05  2.44240690E+00  0.00000000E+00
  1.93190197E+00 -3.48726529E-05  8.96460811E-02  4.41091223E-05  2.44359098E+00  0.00000000E+00
  1.93097506E+00 -3.47746790E-05  8.86349215E-02  4.40274362E-05  2.44476394E+00  0.00000000E+00
  1.93005804E+00 -3.46609383E-05  8.76095070E-02  4.39251418E-05  2.44592551E+00  0.00000000E+00
  1.92915111E+00 -3.45318696E-05  8.65699827E-02  4.38027315E-05  2.44707539E+00  0.00000000E+00
  1.92825447E+00 -3.43878943E-05  8.55164939E-02  4.36606791E-05  2.44821328E+00  0.00000000E+00
  1.92736832E+00 -3.42294165E-05  8.44491858E-02  4.34994393E-05  2.44933890E+00  0.00000000E+00
  1.92649287E+00 -3.40568228E-05  8.33682034E-02  4.33194481E-05  2.45045195E+00  0.00000000E+00
  1.92562831E+00 -3.38703673E-05  8.22736813E-02  4.31209756E-05  2.45155214E+00  0.00000000E+00
  1.92477486E+00 -3.36704009E-05  8.11657743E-02  4.29044175E-05  2.45263917E+00  0.00000000E+00
  1.92393269E+00 -3.34570363E-05  8.00446270E-02  4.26698697E-05  2.45371277E+00  0.00000000E+00
  1.92310198E+00 -3.32303696E-05  7.89103837E-02  4.24174091E-05  2.45477268E+00  0.00000000E+00
  1.92228292E+00 -3.29904807E-05  7.77631888E-02  4.21470932E-05  2.45581863E+00  0.00000000E+00
  1.92147568E+00 -3.27374337E-05  7.66031865E-02  4.18589612E-05  2.45685036E+00  0.00000000E+00
  1.92068044E+00 -3.24712769E-05  7.54305211E-02  4.15530339E-05  2.45786760E+00  0.00000000E+00
  1.91989738E+00 -3.21920437E-05  7.42453369E-02  4.12293144E-05  2.45887007E+00  0.00000000E+00
  1.91912669E+00 -3.18997525E-05  7.30477782E-02  4.08877883E-05  2.45985751E+00  0.00000000E+00
  1.91836854E+00 -3.15944072E-05  7.18379891E-02  4.05284244E-05  2.46082966E+00  0.00000000E+00
  1.91762312E+00 -3.12760657E-05  7.06161164E-02  4.01512619E-05  2.46178624E+00  0.00000000E+00
  1.91689058E+00 -3.09449605E-05  6.93823313E-02  3.97565676E-05  2.46272701E+00  0.00000000E+00
  1.91617107E+00 -3.06009370E-05  6.81367955E-02  3.93441134E-05  2.46365175E+00  0.00000000E+00
  1.91546473E+00 -3.02438336E-05  6.68796705E-02  3.89136634E-05  2.46456024E+00  0.00000000E+00
