  36865
  2.0638142E+00  0.0000000E+00  7.1150969E-02
  1.9961132E+00  5.3485693E-01  5.1535705E-02
  1.9939077E+00  5.3426595E-01  5.4629926E-02
  2.0657043E+00  0.0000000E+00  6.8120770E-02
  2.0638997E+00  0.0000000E+00  7.1202804E-02
  1.9961917E+00  5.3487794E-01  5.1594086E-02
  1.9939847E+00  5.3428658E-01  5.4690291E-02
  2.0638142E+00  0.0000000E+00  7.1150969E-02
  2.0619284E+00  0.0000000E+00  7.4157653E-02
  1.9939077E+00  5.3426595E-01  5.4629926E-02
  1.9916278E+00  5.3365506E-01  5.7668653E-02
  2.0638997E+00  0.0000000E+00  7.1202804E-02
  2.0620123E+00  0.0000000E+00  7.4212078E-02
  1.9939847E+00  5.3428658E-01  5.4690291E-02
  1.9917033E+00  5.3367530E-01  5.7730966E-02
  2.0619284E+00  0.0000000E+00  7.4157653E-02
  2.0599623E+00  0.0000000E+00  7.7088774E-02
  1.9916278E+00  5.3365506E-01  5.7668653E-02
  1.9892760E+00  5.3302490E-01  6.0648228E-02
  2.0620123E+00  0.0000000E+00  7.4212078E-02
  2.0600445E+00  0.0000000E+00  7.7145750E-02
  1.9917033E+00  5.3367530E-01  5.7730966E-02
  1.9893500E+00  5.3304474E-01  6.0712458E-02
  2.0599623E+00  0.0000000E+00  7.7088774E-02
  2.0579187E+00  0.0000000E+00  7.9941494E-02
  1.9892760E+00  5.3302490E-01  6.0648228E-02
  1.9868548E+00  5.3237613E-01  6.3565013E-02
  2.0600445E+00  0.0000000E+00  7.7145750E-02
  2.0579991E+00  0.0000000E+00  8.0000982E-02
  1.9893500E+00  5.3304474E-01  6.0712458E-02
  1.9869272E+00  5.3239554E-01  6.3631131E-02
  2.0579187E+00  0.0000000E+00  7.9941494E-02
  2.0558002E+00  0.0000000E+00  8.2712971E-02
  1.9868548E+00  5.3237613E-01  6.3565013E-02
  1.9843664E+00  5.3170938E-01  6.6415372E-02
  2.0579991E+00  0.0000000E+00  8.0000982E-02
  2.0558787E+00  0.0000000E+00  8.2774934E-02
  1.9869272E+00  5.3239554E-01  6.3631131E-02
  1.9844373E+00  5.3172837E-01  6.6483350E-02
  2.0558002E+00  0.0000000E+00  8.2712971E-02
  2.0536095E+00  0.0000000E+00  8.5400376E-02
  1.9843664E+00  5.3170938E-01  6.6415372E-02
  1.9818135E+00  5.3102532E-01  6.9195656E-02
  2.0558787E+00  0.0000000E+00  8.2774934E-02
  2.0536861E+00  0.0000000E+00  8.5464767E-02
  1.9844373E+00  5.3172837E-01  6.6483350E-02
  1.9818826E+00  5.3104385E-01  6.9265469E-02
  2.0536095E+00  0.0000000E+00  8.5400376E-02
  2.0513501E+00  0.0000000E+00  8.8000865E-02
  1.9818135E+00  5.3102532E-01  6.9195656E-02
  1.9791983E+00  5.3032458E-01  7.1902363E-02
  2.0536861E+00  0.0000000E+00  8.5464767E-02
  2.0514246E+00  0.0000000E+00  8.8067636E-02
  1.9818826E+00  5.3104385E-01  6.9265469E-02
  1.9792657E+00  5.3034264E-01  7.1973984E-02
  2.0513501E+00  0.0000000E+00  8.8000865E-02
