 1.92228291943442620E+00 3.29904807448495088E-05-7.77631887554094542E-02
 1.92310198397663856E+00 3.32303696144606729E-05-7.89103837027871347E-02
 1.92393269112691256E+00 3.34570363126630697E-05-8.00446270008106225E-02
 1.92477486084280480E+00 3.36704009385843225E-05-8.11657743123106595E-02
 1.92562831317846883E+00 3.38703673386429828E-05-8.22736812632751252E-02
 1.92649286828448352E+00 3.40568227600741283E-05-8.33682034376602432E-02
 1.92736832192792673E+00 3.42294164610658356E-05-8.44491857745099661E-02
 1.92825447122212723E+00 3.43878942929751237E-05-8.55164938889242665E-02
 1.92915111317967014E+00 3.45318695971356788E-05-8.65699826716837678E-02
 1.93005804493560773E+00 3.46609383267285287E-05-8.76095069612887883E-02
 1.93097506374733108E+00 3.47746790478888781E-05-8.86349215377811861E-02
 1.93190196699434003E+00 3.48726529469423717E-05-8.96460811164320887E-02
 1.93283855217783862E+00 3.49544038453309194E-05-9.06428403412845446E-02
 1.93378461692016912E+00 3.50194582240241794E-05-9.16250537785388841E-02
 1.93473995896406992E+00 3.50673252594516303E-05-9.25925759097668555E-02
 1.93570437617172675E+00 3.50974968732647679E-05-9.35452611249447119E-02
 1.93667765295791905E+00 3.51093748254180033E-05-9.44829579329158342E-02
 1.93765958387027859E+00 3.51022463673117345E-05-9.54055204876609886E-02
 1.93864996314441096E+00 3.50753782792198569E-05-9.63127929338582628E-02
 1.93964858514226179E+00 3.50280281911163969E-05-9.72046192821657412E-02
 1.94065524434989278E+00 3.49594450770727603E-05-9.80808434004361157E-02
 1.94166973537489040E+00 3.48688697986860712E-05-9.89413090046281640E-02
 1.94269185294332614E+00 3.47555357038257292E-05-9.97858596494067968E-02
 1.94372139189624416E+00 3.46186692874557244E-05-1.00614338718424290E-01
 1.94475814718561257E+00 3.44574909217636006E-05-1.01426589414279539E-01
 1.94580191386968449E+00 3.42712156633347834E-05-1.02222454748154959E-01
 1.94685248975402048E+00 3.40589451714879831E-05-1.03001776223584862E-01
 1.94790968431551859E+00 3.38197719705600361E-05-1.03764391122342009E-01
 1.94897331059016965E+00 3.35528989108215380E-05-1.04510136055372932E-01
 1.95004318166428603E+00 3.32575412969248011E-05-1.05238847382680856E-01
